,NAME,ARTIST,ALBUM,RELEASE_DATE,DURATION_MS,EXPLICIT,POPULARITY,DANCEABILITY,ENERGY,KEY,LOUDNESS,MODE,SPEECHINESS,ACOUSTICNESS,INSTRUMENTALNESS,LIVENESS,VALENCE,TEMPO,TYPE,ID,URI,TRACK_HREF,ANALYSIS_URL,TIME_SIGNATURE
560,Rich Flex,Drake,Her Loss,2022-11-04,239359,True,77,0.549,0.518,4,-9.39,0,0.257,0.0517,1.21e-06,0.378,0.418,160.07,audio_features,1bDbXMyjaUIooNwFE9wn0N,spotify:track:1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,4
561,Animal,Neon Trees,Habits,2010-01-01,212293,False,71,0.482,0.833,5,-5.611,1,0.0449,0.000346,0.0,0.365,0.74,148.039,audio_features,1fBl642IhJOE5U319Gy2Go,spotify:track:1fBl642IhJOE5U319Gy2Go,https://api.spotify.com/v1/tracks/1fBl642IhJOE5U319Gy2Go,https://api.spotify.com/v1/audio-analysis/1fBl642IhJOE5U319Gy2Go,4
562,Looking at Me,Sabrina Carpenter,Singular Act II,2019-07-19,181120,False,79,0.681,0.798,2,-4.367,1,0.0375,0.00398,5.11e-06,0.0542,0.516,105.99,audio_features,59tskctgqUmjCWAwhzYAFm,spotify:track:59tskctgqUmjCWAwhzYAFm,https://api.spotify.com/v1/tracks/59tskctgqUmjCWAwhzYAFm,https://api.spotify.com/v1/audio-analysis/59tskctgqUmjCWAwhzYAFm,4
563,It Wasn't Me,Shaggy,Hot Shot,2000-08-08,227600,False,78,0.853,0.606,0,-4.596,1,0.072,0.0561,0.0,0.313,0.653,94.753,audio_features,3WkibOpDF7cQ5xntM1epyf,spotify:track:3WkibOpDF7cQ5xntM1epyf,https://api.spotify.com/v1/tracks/3WkibOpDF7cQ5xntM1epyf,https://api.spotify.com/v1/audio-analysis/3WkibOpDF7cQ5xntM1epyf,4
564,Stitches,Shawn Mendes,Handwritten,2015-04-14,206880,False,82,0.752,0.754,1,-6.684,1,0.0615,0.0151,0.0,0.0486,0.755,149.789,audio_features,5jsw9uXEGuKyJzs0boZ1bT,spotify:track:5jsw9uXEGuKyJzs0boZ1bT,https://api.spotify.com/v1/tracks/5jsw9uXEGuKyJzs0boZ1bT,https://api.spotify.com/v1/audio-analysis/5jsw9uXEGuKyJzs0boZ1bT,4
565,Don't You (Forget About Me),Simple Minds,Once Upon A Time (Super Deluxe),1985,263040,False,75,0.66,0.816,2,-6.61,1,0.0299,0.168,0.0181,0.0608,0.678,111.346,audio_features,3fH4KjXFYMmljxrcGrbPj9,spotify:track:3fH4KjXFYMmljxrcGrbPj9,https://api.spotify.com/v1/tracks/3fH4KjXFYMmljxrcGrbPj9,https://api.spotify.com/v1/audio-analysis/3fH4KjXFYMmljxrcGrbPj9,4
566,Paradise,Coldplay,Mylo Xyloto,2011-10-24,278719,False,84,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,audio_features,6nek1Nin9q48AVZcWs9e9D,spotify:track:6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,4
567,Low,SZA,SOS,2022-12-09,181080,True,76,0.698,0.546,0,-7.234,0,0.0559,0.425,0.00314,0.16,0.335,145.044,audio_features,2GAhgAjOhEmItWLfgisyOn,spotify:track:2GAhgAjOhEmItWLfgisyOn,https://api.spotify.com/v1/tracks/2GAhgAjOhEmItWLfgisyOn,https://api.spotify.com/v1/audio-analysis/2GAhgAjOhEmItWLfgisyOn,4
568,Lonely Road (with Jelly Roll),mgk,Lonely Road (with Jelly Roll),2024-07-26,189356,False,74,0.549,0.679,7,-5.501,1,0.0346,0.0103,0.0,0.365,0.235,100.214,audio_features,3Rfre3qkrhwdZZ7dyznwbN,spotify:track:3Rfre3qkrhwdZZ7dyznwbN,https://api.spotify.com/v1/tracks/3Rfre3qkrhwdZZ7dyznwbN,https://api.spotify.com/v1/audio-analysis/3Rfre3qkrhwdZZ7dyznwbN,4
569,You Da One,Rihanna,Talk That Talk,2011-11-19,200013,True,74,0.702,0.715,5,-5.377,0,0.0425,0.503,2.44e-05,0.126,0.863,127.048,audio_features,3Yt9lRtS5V4nbJnwcgFgvC,spotify:track:3Yt9lRtS5V4nbJnwcgFgvC,https://api.spotify.com/v1/tracks/3Yt9lRtS5V4nbJnwcgFgvC,https://api.spotify.com/v1/audio-analysis/3Yt9lRtS5V4nbJnwcgFgvC,4
570,Sweet Caroline,Neil Diamond,Sweet Caroline,1969-06-06,203573,False,78,0.529,0.127,11,-16.066,1,0.0274,0.614,0.000133,0.237,0.579,63.05,audio_features,62AuGbAkt8Ox2IrFFb8GKV,spotify:track:62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/tracks/62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/audio-analysis/62AuGbAkt8Ox2IrFFb8GKV,4
571,Prom Queen,Beach Bunny,Prom Queen,2018-08-10,136562,False,79,0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,audio_features,6MpCaSIOfqBqbMED4kXgNY,spotify:track:6MpCaSIOfqBqbMED4kXgNY,https://api.spotify.com/v1/tracks/6MpCaSIOfqBqbMED4kXgNY,https://api.spotify.com/v1/audio-analysis/6MpCaSIOfqBqbMED4kXgNY,4
572,Face Down,The Red Jumpsuit Apparatus,Don't You Fake It,2006-01-01,192000,False,74,0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.464,92.956,audio_features,4wzjNqjKAKDU82e8uMhzmr,spotify:track:4wzjNqjKAKDU82e8uMhzmr,https://api.spotify.com/v1/tracks/4wzjNqjKAKDU82e8uMhzmr,https://api.spotify.com/v1/audio-analysis/4wzjNqjKAKDU82e8uMhzmr,4
573,Love Yourself,Justin Bieber,Purpose (Deluxe),2015-11-13,233720,False,83,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.43,audio_features,50kpGaPAhYJ3sGmk6vplg0,spotify:track:50kpGaPAhYJ3sGmk6vplg0,https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0,https://api.spotify.com/v1/audio-analysis/50kpGaPAhYJ3sGmk6vplg0,4
574,thanK you aIMee,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,263817,True,76,0.609,0.541,7,-8.013,1,0.0346,0.609,0.0,0.122,0.252,95.997,audio_features,7ogK4lJDVDMU6A6vYR5rvD,spotify:track:7ogK4lJDVDMU6A6vYR5rvD,https://api.spotify.com/v1/tracks/7ogK4lJDVDMU6A6vYR5rvD,https://api.spotify.com/v1/audio-analysis/7ogK4lJDVDMU6A6vYR5rvD,4
575,Wants and Needs (feat. Lil Baby),Drake,Scary Hours 2,2021-03-05,192956,True,75,0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,audio_features,65OVbaJR5O1RmwOQx0875b,spotify:track:65OVbaJR5O1RmwOQx0875b,https://api.spotify.com/v1/tracks/65OVbaJR5O1RmwOQx0875b,https://api.spotify.com/v1/audio-analysis/65OVbaJR5O1RmwOQx0875b,4
576,Wake Me Up Before You Go-Go,Wham!,Make It Big,1984-10-23,231333,False,80,0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,audio_features,0ikz6tENMONtK6qGkOrU3c,spotify:track:0ikz6tENMONtK6qGkOrU3c,https://api.spotify.com/v1/tracks/0ikz6tENMONtK6qGkOrU3c,https://api.spotify.com/v1/audio-analysis/0ikz6tENMONtK6qGkOrU3c,4
577,Agora Hills,Doja Cat,Scarlet,2023-09-20,265360,True,78,0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01,audio_features,5PyDJG7SQRgWXefgexqIge,spotify:track:5PyDJG7SQRgWXefgexqIge,https://api.spotify.com/v1/tracks/5PyDJG7SQRgWXefgexqIge,https://api.spotify.com/v1/audio-analysis/5PyDJG7SQRgWXefgexqIge,4
578,Gives You Hell,The All-American Rejects,When The World Comes Down,2008-01-01,213106,False,71,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008,audio_features,6ihL9TjfRjadfEePzXXyVF,spotify:track:6ihL9TjfRjadfEePzXXyVF,https://api.spotify.com/v1/tracks/6ihL9TjfRjadfEePzXXyVF,https://api.spotify.com/v1/audio-analysis/6ihL9TjfRjadfEePzXXyVF,4
579,Shape of You,Ed Sheeran,÷ (Deluxe),2017-03-03,233712,False,85,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,4
580,Let Her Go,Passenger,All The Little Lights,2012-08-28,252733,False,73,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.243,74.897,audio_features,1KxwZYyzWNyZSRyErj2ojT,spotify:track:1KxwZYyzWNyZSRyErj2ojT,https://api.spotify.com/v1/tracks/1KxwZYyzWNyZSRyErj2ojT,https://api.spotify.com/v1/audio-analysis/1KxwZYyzWNyZSRyErj2ojT,4
581,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,The Papercut Chronicles II,2011-11-11,210960,False,79,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,audio_features,0qOnSQQF0yzuPWsXrQ9paz,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/audio-analysis/0qOnSQQF0yzuPWsXrQ9paz,4
582,Beauty And A Beat,Justin Bieber,Believe,2012-01-01,227986,False,80,0.601,0.843,0,-4.87,1,0.0593,0.000704,5.27e-05,0.0681,0.534,128.002,audio_features,6QFCMUUq1T2Vf5sFUXcuQ7,spotify:track:6QFCMUUq1T2Vf5sFUXcuQ7,https://api.spotify.com/v1/tracks/6QFCMUUq1T2Vf5sFUXcuQ7,https://api.spotify.com/v1/audio-analysis/6QFCMUUq1T2Vf5sFUXcuQ7,4
583,Be Mine,Jimin,MUSE,2024-07-19,207347,False,81,0.687,0.747,1,-5.496,0,0.0883,0.056,1.34e-06,0.11,0.56,66.495,audio_features,3LWVXp636uLT356Rj08Jaz,spotify:track:3LWVXp636uLT356Rj08Jaz,https://api.spotify.com/v1/tracks/3LWVXp636uLT356Rj08Jaz,https://api.spotify.com/v1/audio-analysis/3LWVXp636uLT356Rj08Jaz,5
584,Clara Bow,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,216662,False,76,0.686,0.318,7,-11.046,1,0.0263,0.636,0.00144,0.106,0.214,104.088,audio_features,4d9PtIEVij9jW5OaLinH66,spotify:track:4d9PtIEVij9jW5OaLinH66,https://api.spotify.com/v1/tracks/4d9PtIEVij9jW5OaLinH66,https://api.spotify.com/v1/audio-analysis/4d9PtIEVij9jW5OaLinH66,4
585,bye,Ariana Grande,eternal sunshine,2024-03-08,164927,False,78,0.606,0.645,2,-4.835,0,0.0333,0.204,0.0,0.14,0.453,110.016,audio_features,1Rweq7vNjK4kZBbGrmxQsl,spotify:track:1Rweq7vNjK4kZBbGrmxQsl,https://api.spotify.com/v1/tracks/1Rweq7vNjK4kZBbGrmxQsl,https://api.spotify.com/v1/audio-analysis/1Rweq7vNjK4kZBbGrmxQsl,4
586,Armageddon,aespa,Armageddon - The 1st Album,2024-05-27,196466,False,79,0.695,0.789,9,-2.05,1,0.0671,0.0651,1.39e-06,0.168,0.469,91.991,audio_features,6i8MbzVn4nzyjUcSoVcz7B,spotify:track:6i8MbzVn4nzyjUcSoVcz7B,https://api.spotify.com/v1/tracks/6i8MbzVn4nzyjUcSoVcz7B,https://api.spotify.com/v1/audio-analysis/6i8MbzVn4nzyjUcSoVcz7B,4
587,Be My Baby,The Ronettes,Presenting the Fabulous Ronettes Featuring Veronica,1964-11-01,160906,False,79,0.512,0.771,4,-7.006,1,0.0402,0.168,0.0,0.0895,0.803,129.639,audio_features,1WN4uNclrDuczTO3bCr8s1,spotify:track:1WN4uNclrDuczTO3bCr8s1,https://api.spotify.com/v1/tracks/1WN4uNclrDuczTO3bCr8s1,https://api.spotify.com/v1/audio-analysis/1WN4uNclrDuczTO3bCr8s1,4
588,Beggin',Måneskin,Chosen,2017-12-08,211560,False,84,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,audio_features,3Wrjm47oTz2sjIgck11l5e,spotify:track:3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/tracks/3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/audio-analysis/3Wrjm47oTz2sjIgck11l5e,4
589,I Fall Apart,Post Malone,Stoney (Deluxe),2016-12-09,223346,True,76,0.556,0.538,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.946,audio_features,75ZvA4QfFiZvzhj2xkaWAh,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,https://api.spotify.com/v1/tracks/75ZvA4QfFiZvzhj2xkaWAh,https://api.spotify.com/v1/audio-analysis/75ZvA4QfFiZvzhj2xkaWAh,4
590,I Was Never There,The Weeknd,"My Dear Melancholy,",2018-03-30,241066,False,82,0.323,0.737,10,-4.008,1,0.0335,0.14,0.000162,0.163,0.156,112.923,audio_features,1cKHdTo9u0ZymJdPGSh6nq,spotify:track:1cKHdTo9u0ZymJdPGSh6nq,https://api.spotify.com/v1/tracks/1cKHdTo9u0ZymJdPGSh6nq,https://api.spotify.com/v1/audio-analysis/1cKHdTo9u0ZymJdPGSh6nq,4
591,Nice For What,Drake,Scorpion,2018-06-29,210746,True,76,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,audio_features,3CA9pLiwRIGtUBiMjbZmRw,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/tracks/3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/audio-analysis/3CA9pLiwRIGtUBiMjbZmRw,4
592,After Hours,Kehlani,After Hours,2024-04-04,202414,False,77,0.729,0.777,1,-3.991,1,0.0431,0.069,0.00162,0.112,0.744,121.016,audio_features,2x03XLsTZ0o86h0cfHrkKF,spotify:track:2x03XLsTZ0o86h0cfHrkKF,https://api.spotify.com/v1/tracks/2x03XLsTZ0o86h0cfHrkKF,https://api.spotify.com/v1/audio-analysis/2x03XLsTZ0o86h0cfHrkKF,4
593,Wild Ones (feat. Sia),Flo Rida,Wild Ones,2012-06-22,232946,False,80,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,audio_features,1NpW5kyvO4XrNJ3rnfcNy3,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,https://api.spotify.com/v1/tracks/1NpW5kyvO4XrNJ3rnfcNy3,https://api.spotify.com/v1/audio-analysis/1NpW5kyvO4XrNJ3rnfcNy3,4
594,Treat You Better,Shawn Mendes,Illuminate,2017-04-20,187973,False,84,0.443,0.82,10,-4.091,0,0.34,0.107,0.0,0.107,0.771,82.697,audio_features,3QGsuHI8jO1Rx4JWLUh9jd,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/tracks/3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/audio-analysis/3QGsuHI8jO1Rx4JWLUh9jd,4
595,Hate It Or Love It,The Game,The Documentary,2005,206400,True,80,0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998,audio_features,2wGSgTmgSF3xjRrHkTc25R,spotify:track:2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/tracks/2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/audio-analysis/2wGSgTmgSF3xjRrHkTc25R,4
596,Before You Go,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),2019-11-22,215106,False,82,0.459,0.574,3,-4.857,1,0.0577,0.608,0.0,0.0885,0.183,111.881,audio_features,2gMXnyrvIjhVBUZwvLZDMP,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,https://api.spotify.com/v1/tracks/2gMXnyrvIjhVBUZwvLZDMP,https://api.spotify.com/v1/audio-analysis/2gMXnyrvIjhVBUZwvLZDMP,4
597,Tainted Love,Soft Cell,Non-Stop Erotic Cabaret,1981,153800,False,80,0.5,0.501,0,-8.284,0,0.0376,0.462,0.0,0.26,0.623,144.438,audio_features,0cGG2EouYCEEC3xfa0tDFV,spotify:track:0cGG2EouYCEEC3xfa0tDFV,https://api.spotify.com/v1/tracks/0cGG2EouYCEEC3xfa0tDFV,https://api.spotify.com/v1/audio-analysis/0cGG2EouYCEEC3xfa0tDFV,4
598,Unstoppable,Sia,This Is Acting (Deluxe Version),2016-10-21,217746,False,78,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,audio_features,1yvMUkIOTeUNtNWlWRgANS,spotify:track:1yvMUkIOTeUNtNWlWRgANS,https://api.spotify.com/v1/tracks/1yvMUkIOTeUNtNWlWRgANS,https://api.spotify.com/v1/audio-analysis/1yvMUkIOTeUNtNWlWRgANS,4
599,Dancin’ In The Country,Tyler Hubbard,Tyler Hubbard,2023-01-27,179640,False,73,0.657,0.871,7,-4.614,1,0.0675,0.0031,0.0,0.102,0.532,114.974,audio_features,2KtGiBi5CrX2ERPD2PAS34,spotify:track:2KtGiBi5CrX2ERPD2PAS34,https://api.spotify.com/v1/tracks/2KtGiBi5CrX2ERPD2PAS34,https://api.spotify.com/v1/audio-analysis/2KtGiBi5CrX2ERPD2PAS34,4
600,Streets,Doja Cat,Hot Pink,2019-11-07,226986,True,80,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,audio_features,60ynsPSSKe6O3sfwRnIBRf,spotify:track:60ynsPSSKe6O3sfwRnIBRf,https://api.spotify.com/v1/tracks/60ynsPSSKe6O3sfwRnIBRf,https://api.spotify.com/v1/audio-analysis/60ynsPSSKe6O3sfwRnIBRf,4
601,Loveeeeeee Song,Rihanna,Unapologetic (Deluxe),2012-12-11,256320,True,71,0.711,0.599,5,-7.597,0,0.0317,0.507,0.0,0.0971,0.502,119.983,audio_features,3DZQ6mzUkAdHqZWzqxBKIK,spotify:track:3DZQ6mzUkAdHqZWzqxBKIK,https://api.spotify.com/v1/tracks/3DZQ6mzUkAdHqZWzqxBKIK,https://api.spotify.com/v1/audio-analysis/3DZQ6mzUkAdHqZWzqxBKIK,4
602,Guess,Charli xcx,Brat and it’s the same but there’s three more songs so it’s not,2024-06-10,142265,False,76,0.774,0.694,0,-4.809,1,0.105,0.0209,0.368,0.0894,0.537,130.017,audio_features,0xzBmAsCfu3AzX1W0GYtMJ,spotify:track:0xzBmAsCfu3AzX1W0GYtMJ,https://api.spotify.com/v1/tracks/0xzBmAsCfu3AzX1W0GYtMJ,https://api.spotify.com/v1/audio-analysis/0xzBmAsCfu3AzX1W0GYtMJ,4
603,World on Fire,Nate Smith,NATE SMITH (DELUXE),2023-04-28,189986,False,74,0.461,0.887,11,-4.871,0,0.0429,0.000219,0.0,0.104,0.411,95.964,audio_features,5ya0TmUQw2wHMkq36rPsnd,spotify:track:5ya0TmUQw2wHMkq36rPsnd,https://api.spotify.com/v1/tracks/5ya0TmUQw2wHMkq36rPsnd,https://api.spotify.com/v1/audio-analysis/5ya0TmUQw2wHMkq36rPsnd,4
604,Good Days,SZA,Good Days,2020-12-25,279204,True,76,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,audio_features,3YJJjQPAbDT7mGpX3WtQ9A,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,https://api.spotify.com/v1/tracks/3YJJjQPAbDT7mGpX3WtQ9A,https://api.spotify.com/v1/audio-analysis/3YJJjQPAbDT7mGpX3WtQ9A,4
605,Love You Again,Chase Matthew,Come Get Your Memory,2023-06-09,173636,False,72,0.564,0.823,10,-5.319,0,0.0297,0.214,0.0,0.432,0.472,132.113,audio_features,7pvy3nhtBIQUakHS4OjFqB,spotify:track:7pvy3nhtBIQUakHS4OjFqB,https://api.spotify.com/v1/tracks/7pvy3nhtBIQUakHS4OjFqB,https://api.spotify.com/v1/audio-analysis/7pvy3nhtBIQUakHS4OjFqB,4
606,Disturbia,Rihanna,Good Girl Gone Bad: Reloaded,2008-06-02,238626,False,77,0.707,0.814,11,-4.509,0,0.0577,0.0861,0.0,0.168,0.717,124.921,audio_features,2VOomzT6VavJOGBeySqaMc,spotify:track:2VOomzT6VavJOGBeySqaMc,https://api.spotify.com/v1/tracks/2VOomzT6VavJOGBeySqaMc,https://api.spotify.com/v1/audio-analysis/2VOomzT6VavJOGBeySqaMc,4
607,"So Long, London",Taylor Swift,THE TORTURED POETS DEPARTMENT,2024-04-18,262974,False,78,0.423,0.533,9,-11.388,1,0.322,0.73,0.00264,0.0816,0.248,160.218,audio_features,3Vevii7qKqrmW8CcyzBHDl,spotify:track:3Vevii7qKqrmW8CcyzBHDl,https://api.spotify.com/v1/tracks/3Vevii7qKqrmW8CcyzBHDl,https://api.spotify.com/v1/audio-analysis/3Vevii7qKqrmW8CcyzBHDl,4
608,This Damn Song,Pecos & the Rooftops,Pecos & the Rooftops,2023-06-23,280000,True,71,0.646,0.472,0,-6.743,1,0.0323,0.193,0.0,0.269,0.166,120.187,audio_features,7hSdspr7RBzq8VYOSVwALb,spotify:track:7hSdspr7RBzq8VYOSVwALb,https://api.spotify.com/v1/tracks/7hSdspr7RBzq8VYOSVwALb,https://api.spotify.com/v1/audio-analysis/7hSdspr7RBzq8VYOSVwALb,4
609,"Happy - From ""Despicable Me 2""",Pharrell Williams,G I R L,2014-03-03,232720,False,81,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,audio_features,60nZcImufyMA1MKQY3dcCH,spotify:track:60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/tracks/60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/audio-analysis/60nZcImufyMA1MKQY3dcCH,4
610,Put Your Records On,Corinne Bailey Rae,Corinne Bailey Rae,2006-01-01,215360,False,78,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,audio_features,2nGFzvICaeEWjIrBrL2RAx,spotify:track:2nGFzvICaeEWjIrBrL2RAx,https://api.spotify.com/v1/tracks/2nGFzvICaeEWjIrBrL2RAx,https://api.spotify.com/v1/audio-analysis/2nGFzvICaeEWjIrBrL2RAx,4
611,brutal,Olivia Rodrigo,SOUR,2021-05-21,143746,True,77,0.672,0.526,4,-6.446,1,0.0599,0.0311,1.37e-06,0.28,0.28,123.999,audio_features,6SRsiMl7w1USE4mFqrOhHC,spotify:track:6SRsiMl7w1USE4mFqrOhHC,https://api.spotify.com/v1/tracks/6SRsiMl7w1USE4mFqrOhHC,https://api.spotify.com/v1/audio-analysis/6SRsiMl7w1USE4mFqrOhHC,4
612,Baby,Justin Bieber,My World 2.0,2010-01-01,214240,False,81,0.728,0.859,5,-5.237,0,0.137,0.0401,0.0,0.111,0.535,65.043,audio_features,6epn3r7S14KUqlReYr77hA,spotify:track:6epn3r7S14KUqlReYr77hA,https://api.spotify.com/v1/tracks/6epn3r7S14KUqlReYr77hA,https://api.spotify.com/v1/audio-analysis/6epn3r7S14KUqlReYr77hA,4
613,Guilty Pleasure,Chappell Roan,The Rise and Fall of a Midwest Princess,2023-09-22,224583,False,73,0.555,0.599,2,-4.059,1,0.0413,0.0275,0.0,0.269,0.412,124.054,audio_features,0q8TNCQhwnDwnzq38IVV4l,spotify:track:0q8TNCQhwnDwnzq38IVV4l,https://api.spotify.com/v1/tracks/0q8TNCQhwnDwnzq38IVV4l,https://api.spotify.com/v1/audio-analysis/0q8TNCQhwnDwnzq38IVV4l,4
614,Hall of Fame (feat. will.i.am),The Script,#3,2012-09-10,202533,False,70,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,audio_features,1X1DWw2pcNZ8zSub3uhlNz,spotify:track:1X1DWw2pcNZ8zSub3uhlNz,https://api.spotify.com/v1/tracks/1X1DWw2pcNZ8zSub3uhlNz,https://api.spotify.com/v1/audio-analysis/1X1DWw2pcNZ8zSub3uhlNz,4
615,"yes, and?",Ariana Grande,eternal sunshine,2024-03-08,214994,True,79,0.787,0.775,1,-6.614,1,0.0548,0.19,6.54e-05,0.113,0.787,118.998,audio_features,5D34wRmbFS29AjtTOP2QJe,spotify:track:5D34wRmbFS29AjtTOP2QJe,https://api.spotify.com/v1/tracks/5D34wRmbFS29AjtTOP2QJe,https://api.spotify.com/v1/audio-analysis/5D34wRmbFS29AjtTOP2QJe,4
616,I Look in People's Windows,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,131907,False,76,0.763,0.274,1,-11.429,0,0.0738,0.69,0.0,0.164,0.385,90.796,audio_features,1Zai5UJ2di3qEuR2HeT2s8,spotify:track:1Zai5UJ2di3qEuR2HeT2s8,https://api.spotify.com/v1/tracks/1Zai5UJ2di3qEuR2HeT2s8,https://api.spotify.com/v1/audio-analysis/1Zai5UJ2di3qEuR2HeT2s8,4
617,The Motto,Drake,Take Care (Deluxe),2011-11-15,181573,True,72,0.766,0.442,1,-8.558,1,0.356,0.000107,6.12e-05,0.111,0.39,201.8,audio_features,4Kz4RdRCceaA9VgTqBhBfa,spotify:track:4Kz4RdRCceaA9VgTqBhBfa,https://api.spotify.com/v1/tracks/4Kz4RdRCceaA9VgTqBhBfa,https://api.spotify.com/v1/audio-analysis/4Kz4RdRCceaA9VgTqBhBfa,4
618,Come On Eileen,Dexys Midnight Runners,Too Rye Ay,1982-07-22,287306,False,77,0.45,0.656,2,-7.049,1,0.0472,0.664,3.02e-06,0.259,0.782,106.61,audio_features,3MrWxJaD2AT0W9DjWF64Vm,spotify:track:3MrWxJaD2AT0W9DjWF64Vm,https://api.spotify.com/v1/tracks/3MrWxJaD2AT0W9DjWF64Vm,https://api.spotify.com/v1/audio-analysis/3MrWxJaD2AT0W9DjWF64Vm,4
619,Careless Whisper,George Michael,Ladies And Gentlemen... The Best Of George Michael,1998-11-09,300106,False,81,0.574,0.628,2,-8.815,0,0.036,0.13,0.0,0.271,0.803,153.119,audio_features,4jDmJ51x1o9NZB5Nxxc7gY,spotify:track:4jDmJ51x1o9NZB5Nxxc7gY,https://api.spotify.com/v1/tracks/4jDmJ51x1o9NZB5Nxxc7gY,https://api.spotify.com/v1/audio-analysis/4jDmJ51x1o9NZB5Nxxc7gY,4
620,happier,Olivia Rodrigo,SOUR,2021-05-21,175933,True,82,0.395,0.443,6,-9.72,1,0.133,0.765,9.67e-06,0.0839,0.338,168.924,audio_features,2tGvwE8GcFKwNdAXMnlbfl,spotify:track:2tGvwE8GcFKwNdAXMnlbfl,https://api.spotify.com/v1/tracks/2tGvwE8GcFKwNdAXMnlbfl,https://api.spotify.com/v1/audio-analysis/2tGvwE8GcFKwNdAXMnlbfl,3
